time,entity,timestamp,vibration_min,vibration_max,vibration_mean,vibration_median,vibration_stddev,belt_speed_min,belt_speed_max,belt_speed_mean,belt_speed_median,belt_speed_stddev,good_count,reject_count,reject_count_1m,reject_goal,good_count_1m,record_purpose
25260000,Assy_Conveyor,4/23/2019 8:39,0.901732266,1.099989295,0.999316501,0.991423547,0.070618616,2475.122803,2523.953125,2499.91141,2502.387451,17.73568722,15868,16882,0,0,17,training
25320000,Assy_Conveyor,4/23/2019 8:40,0.911672473,1.099989295,1.001951177,0.991423547,0.067015117,2475.122803,2523.953125,2500.027659,2502.387451,18.0490006,15886,16882,0,0,18,training
25380000,Assy_Conveyor,4/23/2019 8:41,0.911672473,1.099989295,1.00463954,0.991423547,0.067608192,2475.122803,2523.11377,2498.70254,2502.387451,17.65073082,15903,16882,0,0,17,training
25440000,Assy_Conveyor,4/23/2019 8:42,0.911672473,1.099989295,1.002910833,0.991423547,0.067907289,2475.122803,2523.11377,2499.402507,2502.387451,17.66359076,15920,16882,0,0,17,training
25500000,Assy_Conveyor,4/23/2019 8:43,0.901732266,1.099989295,1.000132018,0.989964902,0.069327765,2475.122803,2523.11377,2500.154107,2501.13269,17.65765764,15936,16882,0,0,16,training
25560000,Assy_Conveyor,4/23/2019 8:44,0.901732266,1.099989295,0.999012877,0.991423547,0.069379243,2475.122803,2523.953125,2499.272797,2500.034912,17.99065106,15951,16882,0,0,15,training
25620000,Assy_Conveyor,4/23/2019 8:45,0.901732266,1.095610023,0.998031789,0.991423547,0.067480106,2475.496582,2523.953125,2500.00423,2500.034912,18.12188713,15967,16882,0,0,16,training
25680000,Assy_Conveyor,4/23/2019 8:46,0.901732266,1.095610023,0.995749352,0.991423547,0.068632588,2475.496582,2523.953125,2498.735012,2500.034912,18.17368215,15982,16882,0,0,15,training
25740000,Assy_Conveyor,4/23/2019 8:47,0.901732266,1.095610023,0.995056685,0.991423547,0.067444703,2475.496582,2523.953125,2500.297076,2500.034912,17.9172116,15998,16882,0,0,16,training
25800000,Assy_Conveyor,4/23/2019 8:48,0.901732266,1.095610023,0.997337521,0.991423547,0.069517162,2475.496582,2523.953125,2500.248559,2500.034912,17.8688655,16013,16882,0,0,15,training
25860000,Assy_Conveyor,4/23/2019 8:49,0.900547802,1.09997344,1.000746995,0.992258489,0.070468925,2475.107666,2523.907715,2501.572813,2503.674072,17.80884331,16052,16882,0,0,17,training
25920000,Assy_Conveyor,4/23/2019 8:50,0.90250057,1.09997344,0.999426999,0.987674475,0.074903135,2475.107666,2524.489502,2498.67615,2500.191895,17.65077606,16067,16882,0,0,15,training
25980000,Assy_Conveyor,4/23/2019 8:51,0.90250057,1.09997344,0.999765588,0.987674475,0.072944745,2475.436279,2523.861328,2499.830846,2500.191895,17.80644272,16082,16882,0,0,15,training
26040000,Assy_Conveyor,4/23/2019 8:52,0.911282778,1.09997344,0.999183839,0.987674475,0.071647432,2475.107666,2523.861328,2499.565353,2500.191895,18.020907,16099,16882,0,0,17,training
26100000,Assy_Conveyor,4/23/2019 8:53,0.911282778,1.09997344,1.001515203,0.992258489,0.072154576,2475.107666,2523.861328,2500.158379,2502.543701,18.15426038,16115,16882,0,0,16,training
26160000,Assy_Conveyor,4/23/2019 8:54,0.911282778,1.09997344,1.002241316,0.992258489,0.072533515,2475.107666,2523.861328,2499.971467,2502.543701,17.94604402,16130,16882,0,0,15,training
26220000,Assy_Conveyor,4/23/2019 8:55,0.90250057,1.09997344,1.000259564,0.987674475,0.074336444,2475.107666,2524.489502,2499.128296,2500.191895,17.75530502,16146,16882,0,0,16,training
26280000,Assy_Conveyor,4/23/2019 8:56,0.90250057,1.09997344,1.000283242,0.987674475,0.071876214,2475.436279,2523.861328,2500.587547,2500.191895,17.62608704,16162,16882,0,0,16,training
26340000,Assy_Conveyor,4/23/2019 8:57,0.911282778,1.09997344,0.998303753,0.992258489,0.070014957,2475.107666,2523.861328,2499.795198,2502.543701,17.81589953,16178,16882,0,0,16,training
26400000,Assy_Conveyor,4/23/2019 8:58,0.90250057,1.09997344,1.002487555,0.987674475,0.07135851,2475.436279,2524.489502,2500.178902,2500.191895,17.93807316,16195,16882,0,0,17,training
26460000,Assy_Conveyor,4/23/2019 8:59,0.911282778,1.09997344,0.998736237,0.992258489,0.069776754,2475.107666,2523.861328,2499.437394,2502.543701,17.73808614,16212,16882,0,0,17,training
26520000,Assy_Conveyor,4/23/2019 9:00,0.90250057,1.09997344,0.996187229,0.987674475,0.072773342,2475.107666,2524.489502,2499.779035,2500.191895,18.06132763,16227,16882,0,0,15,training
26580000,Assy_Conveyor,4/23/2019 9:01,0.90250057,1.09997344,1.000210932,0.987674475,0.074256767,2475.436279,2523.861328,2499.936617,2500.191895,17.65699011,16242,16882,0,0,15,training
26640000,Assy_Conveyor,4/23/2019 9:02,0.90250057,1.09997344,0.998993473,0.987674475,0.072812806,2475.436279,2523.861328,2499.389342,2500.191895,17.6775432,16259,16882,0,0,17,training
26700000,Assy_Conveyor,4/23/2019 9:03,0.911282778,1.09997344,1.002669134,0.992258489,0.067708911,2475.436279,2523.861328,2501.179244,2502.543701,17.51010688,16277,16882,0,0,18,training
26760000,Assy_Conveyor,4/23/2019 9:04,0.911282778,1.09997344,0.998724549,0.992258489,0.069948693,2475.107666,2523.861328,2499.931969,2502.543701,17.72729169,16294,16882,0,0,17,training
26820000,Assy_Conveyor,4/23/2019 9:05,0.911282778,1.09997344,1.002852093,0.992258489,0.072189164,2475.107666,2523.861328,2500.288548,2502.543701,18.05838946,16309,16882,0,0,15,training
26880000,Assy_Conveyor,4/23/2019 9:06,0.911282778,1.09997344,0.999828183,0.992258489,0.072428145,2475.107666,2523.861328,2499.986279,2502.543701,18.15879943,16325,16882,0,0,16,training
26940000,Assy_Conveyor,4/23/2019 9:07,0.90250057,1.09997344,1.000434634,0.987674475,0.073079532,2475.107666,2524.489502,2499.98378,2500.191895,17.94918125,16340,16882,0,0,15,training
27000000,Assy_Conveyor,4/23/2019 9:08,0.90250057,1.096145391,1.00068795,0.987674475,0.073216203,2475.436279,2524.489502,2500.027987,2500.191895,17.78404501,16355,16882,0,0,15,training
27060000,Assy_Conveyor,4/23/2019 9:09,0.90250057,1.09997344,1.000758631,0.987674475,0.073474839,2475.436279,2524.489502,2499.279719,2500.191895,17.69551179,16372,16882,0,0,17,training
27120000,Assy_Conveyor,4/23/2019 9:10,0.911282778,1.09997344,0.998802567,0.987674475,0.069477902,2475.436279,2523.861328,2500.506192,2502.543701,17.7981661,16389,16882,0,0,17,training
27180000,Assy_Conveyor,4/23/2019 9:11,0.911282778,1.09997344,0.999992183,0.992258489,0.068745951,2475.107666,2523.861328,2499.853782,2502.543701,17.68323899,16406,16882,0,0,17,training
27240000,Assy_Conveyor,4/23/2019 9:12,0.911282778,1.09997344,1.002385844,0.992258489,0.071728193,2475.107666,2523.861328,2500.263627,2502.543701,18.0824748,16421,16882,0,0,15,training
27300000,Assy_Conveyor,4/23/2019 9:13,0.90250057,1.09997344,0.999899731,0.987674475,0.074518133,2475.436279,2524.489502,2499.633172,2500.191895,17.90877589,16437,16882,0,0,16,training
27360000,Assy_Conveyor,4/23/2019 9:14,0.911282778,1.09997344,0.999858624,0.987674475,0.071307189,2475.436279,2523.861328,2499.890529,2500.191895,17.93771967,16454,16882,0,0,17,training
27420000,Assy_Conveyor,4/23/2019 9:15,0.911282778,1.09997344,0.998350504,0.987674475,0.069217143,2475.436279,2523.861328,2500.203195,2502.543701,17.89304505,16471,16882,0,0,17,training
27480000,Assy_Conveyor,4/23/2019 9:16,0.911282778,1.09997344,1.000850382,0.992258489,0.072173203,2475.107666,2523.861328,2499.416029,2502.543701,17.98072238,16487,16882,0,0,16,training
27540000,Assy_Conveyor,4/23/2019 9:17,0.90250057,1.09997344,0.999707765,0.989966482,0.072577649,2475.107666,2524.489502,2499.791456,2500.191895,17.92313082,16501,16882,0,0,14,training
27600000,Assy_Conveyor,4/23/2019 9:18,0.90250057,1.096145391,0.999091429,0.987674475,0.073524716,2475.436279,2524.489502,2499.683908,2500.191895,17.80875462,16518,16882,0,0,17,training
27660000,Assy_Conveyor,4/23/2019 9:19,0.90250057,1.09997344,1.000700178,0.987674475,0.072097683,2475.436279,2524.489502,2500.433511,2500.191895,17.53007922,16534,16882,0,0,16,training
27720000,Assy_Conveyor,4/23/2019 9:20,0.911282778,1.09997344,0.998123424,0.992258489,0.069488334,2475.107666,2523.861328,2500.024633,2502.543701,17.76525789,16551,16882,0,0,17,training
27780000,Assy_Conveyor,4/23/2019 9:21,0.911282778,1.09997344,0.99929212,0.992258489,0.070664608,2475.107666,2523.861328,2500.016455,2502.543701,18.00196452,16567,16882,0,0,16,training
27840000,Assy_Conveyor,4/23/2019 9:22,0.90250057,1.09997344,0.999793011,0.987674475,0.07283538,2475.107666,2524.489502,2499.7597,2500.191895,17.84082982,16583,16882,0,0,16,training
27900000,Assy_Conveyor,4/23/2019 9:23,0.911282778,1.09997344,0.99746297,0.992258489,0.069045394,2475.107666,2523.861328,2500.698533,2502.543701,17.81550989,16600,16882,0,0,17,training
27960000,Assy_Conveyor,4/23/2019 9:24,0.911282778,1.09997344,0.996271606,0.992258489,0.068720116,2475.107666,2523.861328,2501.004348,2502.543701,17.83694485,16618,16882,0,0,18,training
28020000,Assy_Conveyor,4/23/2019 9:25,0.900300086,1.099237561,0.998587004,1.015850306,0.071752507,2476.0271,2524.999268,2499.83311,2497.838379,17.87615656,16633,16882,0,0,15,training
28080000,Assy_Conveyor,4/23/2019 9:26,0.900300086,1.096646547,0.999721042,1.015850306,0.072056367,2476.0271,2524.85376,2499.495366,2500.191895,17.86605015,16650,16882,0,0,17,training
28140000,Assy_Conveyor,4/23/2019 9:27,0.90250057,1.096646547,0.995829106,0.987674475,0.068415708,2475.436279,2524.457275,2499.933017,2500.191895,17.64352446,16667,16882,0,0,17,training
28200000,Assy_Conveyor,4/23/2019 9:28,0.900300086,1.099237561,0.999847643,0.987674475,0.070225119,2475.436279,2524.85376,2500.69104,2499.015137,18.10583054,16683,16882,0,0,16,training
28260000,Assy_Conveyor,4/23/2019 9:29,0.90250057,1.096646547,1.002512223,1.015850306,0.074830933,2476.0271,2524.457275,2500.377582,2497.838379,18.26277271,16701,16882,0,0,18,training
28320000,Assy_Conveyor,4/23/2019 9:30,0.90250057,1.096646547,0.99867617,0.987674475,0.06828157,2475.436279,2524.457275,2500.672218,2500.191895,17.88298702,16718,16882,0,0,17,training
28380000,Assy_Conveyor,4/23/2019 9:31,0.900300086,1.096646547,0.996544875,0.987674475,0.070214656,2475.436279,2524.85376,2500.345337,2500.191895,17.83186043,16735,16882,0,0,17,training
28440000,Assy_Conveyor,4/23/2019 9:32,0.900300086,1.099237561,1.003651487,1.017708421,0.068022651,2476.0271,2524.85376,2499.453142,2497.681885,17.90686756,16750,16882,0,0,15,training
28500000,Assy_Conveyor,4/23/2019 9:33,0.905223131,1.099237561,1.005180033,1.0023036,0.068535064,2476.859863,2524.999268,2500.166495,2495.349854,17.86481608,16765,16882,0,0,15,training
28560000,Assy_Conveyor,4/23/2019 9:34,0.90002656,1.099452138,0.997520186,0.98229152,0.069329388,2475.510742,2525,2499.719913,2499.808105,18.01793771,16780,16882,0,0,15,training
28620000,Assy_Conveyor,4/23/2019 9:35,0.90046376,1.09997344,1.002914648,1.000418901,0.071289568,2475.093506,2524.870361,2499.01258,2497.681885,17.784927,16796,16882,0,0,16,training
28680000,Assy_Conveyor,4/23/2019 9:36,0.90046376,1.09999907,0.999249425,0.999581099,0.072197075,2475.114258,2524.999756,2501.109923,2502.387451,17.94550505,16805,16882,0,0,9,training
28740000,Assy_Conveyor,4/23/2019 9:37,0.90002656,1.099989295,0.999691003,0.99769634,0.082208663,2475,2524.999268,2500.712305,2500.191895,17.76731347,16819,16882,0,0,13,training
28800000,Assy_Conveyor,4/23/2019 9:38,0.90000087,1.099985957,1.000466319,1.001466036,0.06772956,2475.000244,2524.980957,2500.202911,2501.848389,17.8443613,16828,16882,0,0,10,training
28860000,Assy_Conveyor,4/23/2019 9:39,0.900224507,1.099893808,1.003790142,1.002720445,0.072237157,2475.099609,2524.919434,2500.686674,2501.917969,17.78432001,16837,16882,0,0,9,training
28920000,Assy_Conveyor,4/23/2019 9:40,0.90000087,1.09999907,0.996203151,1.003350377,0.072681009,2475.062256,2524.998535,2498.712581,2498.432617,17.95123344,16854,16882,0,0,17,training
28980000,Assy_Conveyor,4/23/2019 9:41,0.900003493,1.099989295,1.000500293,1.005964935,0.070226096,2475.000244,2524.977295,2499.486843,2498.465088,17.9296148,16865,16882,0,0,11,training
29040000,Assy_Conveyor,4/23/2019 9:42,0.900171876,1.099999785,1.003502842,0.991633683,0.072252268,2475.001465,2524.986572,2499.461013,2494.973145,17.72610437,16876,16882,0,0,11,training
29100000,Assy_Conveyor,4/23/2019 9:43,0.900014043,1.099978089,0.998785501,0.994038969,0.074363079,2475.008789,2524.991455,2499.918279,2504.341309,17.96610473,16892,16882,0,0,16,training
29160000,Assy_Conveyor,4/23/2019 9:44,0.90002656,1.099912286,0.996858795,0.981791645,0.073171973,2475.093506,2524.999268,2500.234459,2497.143799,17.85059373,16902,16882,0,0,10,training
29220000,Assy_Conveyor,4/23/2019 9:45,0.90002656,1.099237561,0.998977329,0.977777064,0.074508786,2476.800781,2524.999268,2499.550239,2495.349854,17.93109142,16910,16882,0,0,8,training
29280000,Assy_Conveyor,4/23/2019 9:46,0.90002656,1.099237561,0.996889743,0.977777064,0.074645035,2476.800781,2524.999268,2499.32186,2495.349854,17.99579411,16919,16882,0,0,9,training
29340000,Assy_Conveyor,4/23/2019 9:47,0.906418622,1.099237561,1.004377635,0.977777064,0.071453978,2476.800781,2524.999268,2499.436509,2495.349854,17.60900941,16928,16882,0,0,9,training
29400000,Assy_Conveyor,4/23/2019 9:48,0.905223131,1.099237561,0.997607888,0.977777064,0.069144598,2476.800781,2524.999268,2500.635564,2495.349854,17.74651223,16940,16882,0,0,12,training
29460000,Assy_Conveyor,4/23/2019 9:49,0.90002656,1.098419547,0.998824317,0.977777064,0.070408899,2476.800781,2524.999268,2500.081289,2495.349854,17.79735846,16949,16882,0,0,9,training
29520000,Assy_Conveyor,4/23/2019 9:50,0.90002656,1.098419547,1.001508915,0.977777064,0.07286274,2476.800781,2524.999268,2500.843901,2495.349854,18.31934466,16957,16882,0,0,8,training
29580000,Assy_Conveyor,4/23/2019 9:51,0.90002656,1.098419547,0.996659287,0.977777064,0.073307525,2476.800781,2524.999268,2499.604694,2495.349854,18.61575457,16966,16882,0,0,9,training
29640000,Assy_Conveyor,4/23/2019 9:52,0.90002656,1.099237561,0.995426495,0.977777064,0.073093211,2476.800781,2524.999268,2500.704652,2495.349854,18.25914033,16974,16882,0,0,8,training
29700000,Assy_Conveyor,4/23/2019 9:53,0.90002656,1.099237561,0.999127606,0.977777064,0.076058589,2476.800781,2524.999268,2499.008306,2495.349854,17.84964409,16983,16882,0,0,9,training
29760000,Assy_Conveyor,4/23/2019 9:54,0.90002656,1.09749949,1.00065319,1.012325525,0.073865838,2475.542725,2524.906494,2499.156222,2497.300049,17.45365198,16992,16882,0,0,9,training
29820000,Assy_Conveyor,4/23/2019 9:55,0.90002656,1.099828124,1.001418408,1.012325525,0.075697504,2475.542725,2524.906494,2499.927072,2497.300049,17.62140234,17000,16882,0,0,8,training
29880000,Assy_Conveyor,4/23/2019 9:56,0.90002656,1.09749949,0.999648326,1.012325525,0.074217733,2475.542725,2524.906494,2500.269104,2497.300049,17.82314548,17009,16882,0,0,9,training
29940000,Assy_Conveyor,4/23/2019 9:57,0.90002656,1.09749949,1.001179785,1.012325525,0.069994131,2475.542725,2524.906494,2500.805847,2498.554077,17.72414235,17015,16882,0,0,6,training
30000000,Assy_Conveyor,4/23/2019 9:58,0.90002656,1.09749949,0.999508267,0.99823764,0.068604288,2475.542725,2524.906494,2499.540588,2499.808105,17.94755484,17027,16882,0,0,12,training
30060000,Assy_Conveyor,4/23/2019 9:59,0.903353393,1.09749949,0.997766646,1.005010933,0.070065288,2475.542725,2524.563721,2499.918416,2499.808105,17.90195486,17038,16882,0,0,11,training
30120000,Assy_Conveyor,4/23/2019 10:00,0.903353393,1.09749949,1.002248052,1.012325525,0.071786387,2475.542725,2524.563721,2499.935528,2497.300049,17.76487981,17046,16882,0,0,8,training
30180000,Assy_Conveyor,4/23/2019 10:01,0.90002656,1.09749949,1.004795519,1.012325525,0.073900657,2475.542725,2524.906494,2499.910621,2497.300049,17.43453861,17054,16882,0,0,8,training
30240000,Assy_Conveyor,4/23/2019 10:02,0.90002656,1.09749949,0.999839245,1.012325525,0.071895529,2475.542725,2524.906494,2500.264949,2497.300049,17.81345244,17062,16882,0,0,8,training
30300000,Assy_Conveyor,4/23/2019 10:03,0.903353393,1.09749949,1.002117446,1.012325525,0.07078031,2475.542725,2524.563721,2499.391217,2498.554077,17.6989534,17072,16882,0,0,10,training
30360000,Assy_Conveyor,4/23/2019 10:04,0.900079191,1.097113371,1.003045059,1.013986468,0.072151349,2475.407471,2524.424316,2501.144704,2500.506104,17.90798541,17080,16882,0,0,8,training
30420000,Assy_Conveyor,4/23/2019 10:05,0.902936757,1.097113371,1.000160271,1.013986468,0.072945494,2475.407471,2524.424316,2499.995026,2500.506104,18.31637964,17088,16882,0,0,8,training
30480000,Assy_Conveyor,4/23/2019 10:06,0.900316536,1.099999785,1.004660688,1.013986468,0.074113851,2475.201416,2524.647217,2500.514193,2501.098877,17.76842318,17099,16882,0,0,11,training
30540000,Assy_Conveyor,4/23/2019 10:07,0.90197289,1.095424056,1.002818025,1.020176172,0.069356731,2475.013428,2523.370605,2499.689622,2504.186279,17.81536557,17117,16882,0,0,18,training
30600000,Assy_Conveyor,4/23/2019 10:08,0.90197289,1.095424056,1.000096894,0.990172207,0.069817299,2475.013428,2523.370605,2500.744035,2504.186279,17.78054782,17133,16882,0,0,16,training
30660000,Assy_Conveyor,4/23/2019 10:09,0.90197289,1.095424056,0.998713468,0.990172207,0.07095565,2475.013428,2523.370605,2499.609145,2504.186279,17.86849087,17151,16882,0,0,18,training
30720000,Assy_Conveyor,4/23/2019 10:10,0.911379635,1.099999785,0.998178309,0.990172207,0.070589257,2475.201416,2523.370605,2500.095884,2501.69165,17.86834393,17168,16882,0,0,17,training
30780000,Assy_Conveyor,4/23/2019 10:11,0.90035069,1.09597075,0.999078575,0.999790549,0.069736997,2475.013428,2522.738281,2499.729718,2505.793457,17.96772601,17185,16882,0,0,17,training
30840000,Assy_Conveyor,4/23/2019 10:12,0.90035069,1.092104912,0.99877512,1.018326521,0.069618046,2475.047119,2522.738281,2501.035203,2505.793457,17.52019671,17203,16882,0,0,18,training
30900000,Assy_Conveyor,4/23/2019 10:13,0.90035069,1.092104912,1.000785874,1.018326521,0.068484055,2475.047119,2522.738281,2499.791217,2505.793457,17.64805422,17219,16882,0,0,16,training
30960000,Assy_Conveyor,4/23/2019 10:14,0.90035069,1.092104912,1.001349314,1.018326521,0.070278254,2475.047119,2522.738281,2499.707468,2505.793457,17.71984594,17237,16882,0,0,18,training
31020000,Assy_Conveyor,4/23/2019 10:15,0.90035069,1.092104912,1.001722773,1.018326521,0.068787153,2475.013428,2522.738281,2500.9466,2505.793457,17.69096473,17253,16882,0,0,16,training
31080000,Assy_Conveyor,4/23/2019 10:16,0.90035069,1.09597075,0.999603144,0.999790549,0.072381206,2475.013428,2522.738281,2499.754991,2505.793457,18.16959726,17271,16882,0,0,18,training
31140000,Assy_Conveyor,4/23/2019 10:17,0.90035069,1.09597075,0.997408719,1.018326521,0.070539062,2475.013428,2522.738281,2501.233398,2505.793457,17.87517174,17288,16882,0,0,17,training
31200000,Assy_Conveyor,4/23/2019 10:18,0.90035069,1.09597075,1.000874778,1.018326521,0.074469294,2475.013428,2522.738281,2499.286181,2505.793457,18.13514258,17305,16882,0,0,17,training
31260000,Assy_Conveyor,4/23/2019 10:19,0.900079191,1.099999785,1.00234259,1.001675487,0.074678382,2475.019043,2524.184082,2498.371551,2501.534912,17.76306076,17351,16882,0,0,18,training
31320000,Assy_Conveyor,4/23/2019 10:20,0.90035069,1.099515915,1.002389266,1.018326521,0.071446829,2475.019043,2523.66626,2499.983394,2503.876465,17.57873797,17364,16882,0,0,13,training
31380000,Assy_Conveyor,4/23/2019 10:21,1.800537109,2.18338418,2.008995652,2.034592152,0.135991855,1485.420532,3534.561523,2721.954511,3471.116211,984.1610235,4771,8,7,1,4,training
31440000,Assy_Conveyor,4/23/2019 10:22,1.800537109,2.192519426,2.000692737,2.034592152,0.143780691,3465.981445,3534.672852,3499.376487,3498.729736,24.80049659,4774,17,9,1,3,training
31500000,Assy_Conveyor,4/23/2019 10:23,1.8000741,2.199151278,2.00300064,2.021738768,0.142716557,3465.058594,3534.672852,3500.369305,3501.270508,24.9966733,4774,29,12,1,0,training
31560000,Assy_Conveyor,4/23/2019 10:24,1.800296426,2.199873209,1.996932967,1.98702383,0.138878353,3465.34082,3534.947021,3500.515423,3498.522095,25.63562842,4776,38,9,1,2,training
31620000,Assy_Conveyor,4/23/2019 10:25,1.800126791,2.199703455,2.004783401,2.01297617,0.142167732,3465.026855,3534.973145,3501.863755,3502.792603,25.07804886,4776,50,12,1,0,training
31680000,Assy_Conveyor,4/23/2019 10:26,1.800175428,2.199841738,2.001116402,1.994773924,0.152333827,3465.000488,3534.99292,3498.901281,3490.399658,24.94489554,4781,66,16,1,5,training
31740000,Assy_Conveyor,4/23/2019 10:27,1.800112247,2.19994688,2.001365608,1.986605883,0.130872061,3465.150879,3534.860107,3499.994697,3500.109375,25.04298176,4786,73,7,1,5,training
31800000,Assy_Conveyor,4/23/2019 10:28,1.80500114,2.19994688,2.000687453,1.984516978,0.135786164,3465.150879,3533.405762,3498.990589,3503.780029,24.60858627,4787,82,9,1,1,training
31860000,Assy_Conveyor,4/23/2019 10:29,1.80500114,2.19994688,1.997320316,1.984516978,0.141918417,3465.150879,3533.405762,3499.121964,3503.780029,25.26091415,4787,92,10,1,0,training
31920000,Assy_Conveyor,4/23/2019 10:30,1.801524997,2.19994688,1.996013321,1.984516978,0.142872782,3465.150879,3534.285156,3500.0399,3503.780029,24.96471021,4790,100,8,1,3,training
31980000,Assy_Conveyor,4/23/2019 10:31,0.927679181,2.19994688,1.851845444,1.975348949,0.382358729,2475.000732,3533.405762,3317.684291,3480.286621,387.7681306,4793,107,7,1,3,training
32040000,Assy_Conveyor,4/23/2019 10:32,0.901580453,1.09997344,0.99877656,0.992258489,0.07274622,2475.000732,2523.861328,2501.104528,2505.0271,17.89619891,4802,107,0,0,9,training
32100000,Assy_Conveyor,4/23/2019 10:33,0.901580453,1.09997344,1.003735313,0.992258489,0.068647812,2475.000732,2523.861328,2500.231531,2503.863647,17.71029629,4810,107,0,0,8,training
32160000,Assy_Conveyor,4/23/2019 10:34,0.902099013,1.09997344,1.002441993,0.987674475,0.073308644,2475.107666,2523.861328,2499.953573,2503.7854,17.74523397,4824,107,0,0,14,training
32220000,Assy_Conveyor,4/23/2019 10:35,0.901580453,1.09997344,0.999801773,1.004983455,0.070557537,2475.107666,2524.489502,2500.902859,2502.543701,17.59260351,4834,107,0,0,10,training
32280000,Assy_Conveyor,4/23/2019 10:36,0.90046376,1.096145391,0.998672076,1.017708421,0.072981891,2475.466064,2524.489502,2499.678955,2500.034912,17.7798982,4841,107,0,0,7,training
32340000,Assy_Conveyor,4/23/2019 10:37,0.90046376,1.096145391,1.005378093,1.017708421,0.069907185,2475.466064,2524.489502,2499.881016,2500.034912,17.74555103,4851,107,0,0,10,training
32400000,Assy_Conveyor,4/23/2019 10:38,0.90046376,1.096145391,1.000004077,1.017708421,0.072022571,2475.466064,2524.489502,2500.740248,2501.289307,17.66700547,4861,107,0,0,10,training
32460000,Assy_Conveyor,4/23/2019 10:39,0.90046376,1.096145391,1.002253511,1.017708421,0.070275712,2475.466064,2524.489502,2499.773438,2500.034912,17.90750122,4869,107,0,0,8,training
32520000,Assy_Conveyor,4/23/2019 10:40,0.900300086,1.099452138,0.998715166,1.0023036,0.07168963,2475.466064,2525,2500.432829,2497.681885,18.02909454,4877,107,0,0,8,training
32580000,Assy_Conveyor,4/23/2019 10:41,0.904088318,1.099452138,1.00007492,0.979618728,0.071052235,2476.919678,2525,2499.762774,2495.195557,18.05184404,4888,107,0,0,11,training
32640000,Assy_Conveyor,4/23/2019 10:42,0.907813668,1.099452138,1.002142208,0.979618728,0.069500598,2476.919678,2524.885742,2499.914959,2497.525635,17.7995525,4897,107,0,0,9,training
32700000,Assy_Conveyor,4/23/2019 10:43,0.904088318,1.099452138,0.994156737,0.979618728,0.068737002,2476.919678,2525,2499.917652,2497.525635,17.83699379,4905,107,0,0,8,training
32760000,Assy_Conveyor,4/23/2019 10:44,-4.31E+13,4.23E+30,3.19E+29,0.907813668,1.13E+30,2476.919678,2525,2499.712264,2495.195557,17.53902019,4914,107,0,0,9,training
32820000,Assy_Conveyor,4/23/2019 10:45,-208673.1719,4.23E+30,8.29E+28,0.979618728,5.92E+29,2476.919678,2525,2500.06497,2495.195557,18.02583588,4921,107,0,0,7,training
32880000,Assy_Conveyor,4/23/2019 10:46,0.904088318,1.099452138,1.002215243,0.979618728,0.072437062,2476.886475,2525,2499.96234,2495.195557,18.18888777,4933,107,0,0,12,training
32940000,Assy_Conveyor,4/23/2019 10:47,0.900010765,1.098068357,1.000341892,1.008576512,0.069988462,2476.886475,2524.999756,2500.64525,2497.612549,17.76128461,4941,108,1,1,8,training
33000000,Assy_Conveyor,4/23/2019 10:48,0.900010765,1.098599553,1.003349986,1.008576512,0.070177386,2476.046875,2524.999756,2500.157227,2497.612549,17.52142369,4949,108,0,0,8,training
33060000,Assy_Conveyor,4/23/2019 10:49,0.904959261,1.539072156,1.226297522,1.269404173,0.223599471,2475.449463,2524.47168,2499.853281,2502.630615,17.79894263,4958,108,0,0,9,training
33120000,Assy_Conveyor,4/23/2019 10:50,1.260515809,1.539072156,1.405230618,1.402052402,0.100349188,2475.114258,2523.88208,2500.036494,2502.630615,17.90626641,4968,108,0,0,10,training
33180000,Assy_Conveyor,4/23/2019 10:51,1.260515809,1.539072156,1.397700814,1.402052402,0.098999733,2475.114258,2523.88208,2499.306054,2502.630615,17.7013399,4977,108,0,0,9,training
33240000,Assy_Conveyor,4/23/2019 10:52,1.260515809,1.539072156,1.40186225,1.402052402,0.099526334,1485.068604,2523.88208,2119.910806,2481.56189,491.5733062,4987,108,0,0,10,training
33300000,Assy_Conveyor,4/23/2019 10:53,1.260515809,1.539072156,1.398732382,1.402052402,0.10048376,1485.068604,1514.329224,1499.655377,1501.578369,10.65578556,4998,108,0,0,11,training
33360000,Assy_Conveyor,4/23/2019 10:54,1.260515809,1.539072156,1.400416489,1.402052402,0.100682108,1485.068604,1514.329224,1500.386583,1501.578369,10.82839967,5009,108,0,0,11,training
33420000,Assy_Conveyor,4/23/2019 10:55,1.260515809,1.539072156,1.397257742,1.402052402,0.096563226,1485.068604,1514.329224,1499.568099,1501.578369,10.6697473,5020,108,0,0,11,training
33480000,Assy_Conveyor,4/23/2019 10:56,1.260515809,1.539072156,1.400208031,1.402052402,0.100514193,1485.068604,1514.329224,1500.126782,1501.578369,10.64007707,5031,108,0,0,11,training
33540000,Assy_Conveyor,4/23/2019 10:57,1.260515809,1.539072156,1.396781319,1.402052402,0.097493278,1485.068604,1514.329224,1500.668961,1501.578369,10.59288406,5040,108,0,0,9,training
33600000,Assy_Conveyor,4/23/2019 10:58,1.260515809,1.539072156,1.393738992,1.402052402,0.10083665,1485.068604,1514.329224,1499.463853,1501.578369,10.80280306,5050,108,0,0,10,training
